text,label,language
Abayobozi b’iki gihugu baraturenganya nkana. Former suggest during.,hate,kinyarwanda
"Reka kujijisha abantu, ibyo ukora ni bullshit.",offensive,kinyarwanda
"Murakoze cyane kuri motivation, it helps a lot. Might four.",normal,kinyarwanda
"Ndumva neza rwose, thanks kuri support.",normal,kinyarwanda
"Uri ikiburamwaka pe, nta bwenge ufite.",offensive,kinyarwanda
"Ibyo uvuga ni rubbish, ntibifite aho bihuriye. Catch mother.",offensive,kinyarwanda
Abatutsi nibo bateje intambara zose. Certainly three never.,hate,kinyarwanda
"Uyu mwaka uzaba mwiza, Imana ibidufashemo.",normal,kinyarwanda
Turimo kwishimira ibyo dukora muri weekend.,normal,kinyarwanda
"Uyu mwaka uzaba mwiza, Imana ibidufashemo. Later fish suffer.",normal,kinyarwanda
Ndabashimiye cyane kuri service nziza! Recognize society leader walk wife.,normal,kinyarwanda
Abantu nkawe bakwiye kwigishwa discipline.,offensive,kinyarwanda
"Uyu mwaka uzaba mwiza, Imana ibidufashemo.",normal,kinyarwanda
"Uko witwara ni nonsense, gerageza ube serious.",offensive,kinyarwanda
"Ibyo uvuga ni rubbish, ntibifite aho bihuriye. Bag region.",offensive,kinyarwanda
Abatutsi nibo bateje intambara zose.,hate,kinyarwanda
"Uri ikiburamwaka pe, nta bwenge ufite. Son kind only dog ball.",offensive,kinyarwanda
"Ndumva neza rwose, thanks kuri support. Skill owner coach old fall.",normal,kinyarwanda
"Twabonye results nziza, good job everyone! Term or vote upon service.",normal,kinyarwanda
"Ntukajye uvuga ubusa nk’uku, urasebya. Type notice eight necessary office.",offensive,kinyarwanda
"Ndumva neza rwose, thanks kuri support. Trade within glass.",normal,kinyarwanda
Abakobwa bose bo muri kariya gace ni indaya. Everything staff high.,hate,kinyarwanda
"Reka kujijisha abantu, ibyo ukora ni bullshit.",offensive,kinyarwanda
Nishimiye uko mwasuye umuryango wanjye. Center tend produce stuff.,normal,kinyarwanda
Ndabashimiye cyane kuri service nziza! Prove any.,normal,kinyarwanda
"Ibyo uvuga ni rubbish, ntibifite aho bihuriye.",offensive,kinyarwanda
"Ndumva neza rwose, thanks kuri support. Player peace technology.",normal,kinyarwanda
Abakobwa bose bo muri kariya gace ni indaya. Either hotel doctor.,hate,kinyarwanda
"Ntukajye uvuga ubusa nk’uku, urasebya. Weight TV idea fish.",offensive,kinyarwanda
Abo bantu ntibakwiye no gutura hano. His evidence organization oil economic.,hate,kinyarwanda
"Twabonye results nziza, good job everyone!",normal,kinyarwanda
"Murakoze kubana natwe uyu munsi, byari byiza.",normal,kinyarwanda
Abo bantu ntibakwiye no gutura hano. Tough threat south.,hate,kinyarwanda
"Uko witwara ni nonsense, gerageza ube serious.",offensive,kinyarwanda
"Ibyo uvuga ni rubbish, ntibifite aho bihuriye. Dinner whom car cultural.",offensive,kinyarwanda
"Uko witwara ni nonsense, gerageza ube serious.",offensive,kinyarwanda
Ntitwifuza kubona abo bantu muri aka gace kacu.,hate,kinyarwanda
"Uri ikiburamwaka pe, nta bwenge ufite.",offensive,kinyarwanda
Abo bantu ntibakwiye no gutura hano. Add staff.,hate,kinyarwanda
Mbabarira ariko ibyo wanditse ni ubuswa gusa. Method world rise box.,offensive,kinyarwanda
Mbabarira ariko ibyo wanditse ni ubuswa gusa.,offensive,kinyarwanda
Abanyapolitike bacu bose ni ibisambo gusa.,hate,kinyarwanda
Abantu nkawe bakwiye kwigishwa discipline. Face especially their.,offensive,kinyarwanda
"Reka kujijisha abantu, ibyo ukora ni bullshit.",offensive,kinyarwanda
Mbabarira ariko ibyo wanditse ni ubuswa gusa.,offensive,kinyarwanda
"Uyu munsi wagenze neza cyane, amahoro menshi.",normal,kinyarwanda
"Ndumva neza rwose, thanks kuri support.",normal,kinyarwanda
Abo bantu ntibakwiye no gutura hano.,hate,kinyarwanda
Iyo mbonye abantu bafite umutima mwiza biranshimisha.,normal,kinyarwanda
Abantu nkawe bakwiye kwigishwa discipline. Move leave.,offensive,kinyarwanda
"Twavukanye n'abo bantu, ariko ntitumeze kimwe. Democrat billion single.",hate,kinyarwanda
Ndabashimiye cyane kuri service nziza! Husband consider shake news.,normal,kinyarwanda
"Uri ikiburamwaka pe, nta bwenge ufite. Decision case.",offensive,kinyarwanda
"Ndumva neza rwose, thanks kuri support. Network enjoy somebody study.",normal,kinyarwanda
Iyo mbonye abantu bafite umutima mwiza biranshimisha. Relationship suffer finally.,normal,kinyarwanda
"Uyu munsi wagenze neza cyane, amahoro menshi.",normal,kinyarwanda
"Uyu munsi wagenze neza cyane, amahoro menshi.",normal,kinyarwanda
Abo bantu bo mu bwoko runaka bakwiye gukumirwa. Leave pretty fund.,hate,kinyarwanda
Ntiwumva se ko ibyo uvuga ari ubujiji bukabije? Eye each positive both deep.,offensive,kinyarwanda
"Ndumva neza rwose, thanks kuri support. Mean loss message party coach.",normal,kinyarwanda
Ntiwumva se ko ibyo uvuga ari ubujiji bukabije? Possible include cost.,offensive,kinyarwanda
"Murakoze cyane kuri motivation, it helps a lot. Maintain run born animal east.",normal,kinyarwanda
"Ndumva neza rwose, thanks kuri support. Would offer action time.",normal,kinyarwanda
"Murakoze kubana natwe uyu munsi, byari byiza. Edge natural collection.",normal,kinyarwanda
"Ndumva neza rwose, thanks kuri support. Side remain answer.",normal,kinyarwanda
"Uko witwara ni nonsense, gerageza ube serious. Ground issue.",offensive,kinyarwanda
Abo bantu bo mu bwoko runaka bakwiye gukumirwa. Realize quickly year than.,hate,kinyarwanda
Ntiwumva se ko ibyo uvuga ari ubujiji bukabije?,offensive,kinyarwanda
Abatutsi nibo bateje intambara zose.,hate,kinyarwanda
"Twabonye results nziza, good job everyone! At PM mean toward.",normal,kinyarwanda
"Iyo mbona abo bantu ndarwara, sinababona.",hate,kinyarwanda
"Iyo mbona abo bantu ndarwara, sinababona. Value report much.",hate,kinyarwanda
"Iyo mbona abo bantu ndarwara, sinababona.",hate,kinyarwanda
Abo bantu ntibakwiye no gutura hano.,hate,kinyarwanda
Ntiwumva se ko ibyo uvuga ari ubujiji bukabije?,offensive,kinyarwanda
"Murakoze kubana natwe uyu munsi, byari byiza. Property nature.",normal,kinyarwanda
Ndabashimiye cyane kuri service nziza! Cold human miss write.,normal,kinyarwanda
Ntiwumva se ko ibyo uvuga ari ubujiji bukabije?,offensive,kinyarwanda
"Ariko uyu muntu ni injiji, ntacyo azi pe. Save already cell relate his.",offensive,kinyarwanda
"Twabonye results nziza, good job everyone!",normal,kinyarwanda
Abanyapolitike bacu bose ni ibisambo gusa. For card read training.,hate,kinyarwanda
Ndabashimiye cyane kuri service nziza!,normal,kinyarwanda
"Twabonye results nziza, good job everyone! Fund history live knowledge.",normal,kinyarwanda
Turimo kwishimira ibyo dukora muri weekend.,normal,kinyarwanda
"Ndumva neza rwose, thanks kuri support. Need care fill name.",normal,kinyarwanda
"Twavukanye n'abo bantu, ariko ntitumeze kimwe. Student south view focus.",hate,kinyarwanda
"Uri ikiburamwaka pe, nta bwenge ufite. Matter none later.",offensive,kinyarwanda
Nishimiye uko mwasuye umuryango wanjye. Mind cause them.,normal,kinyarwanda
"Uyu mwaka uzaba mwiza, Imana ibidufashemo. Government design.",normal,kinyarwanda
"Twabonye results nziza, good job everyone! Never research sure alone.",normal,kinyarwanda
"Ndumva neza rwose, thanks kuri support. Value back.",normal,kinyarwanda
"Uyu munsi wagenze neza cyane, amahoro menshi.",normal,kinyarwanda
Abantu nkawe bakwiye kwigishwa discipline. Development popular available.,offensive,kinyarwanda
Abo bantu ntibakwiye no gutura hano. Man it mind radio.,hate,kinyarwanda
Ntiwumva se ko ibyo uvuga ari ubujiji bukabije?,offensive,kinyarwanda
Abayobozi b’iki gihugu baraturenganya nkana. Billion threat.,hate,kinyarwanda
"Ariko uyu muntu ni injiji, ntacyo azi pe. Sell ahead machine a.",offensive,kinyarwanda
"Ibyo uvuga ni rubbish, ntibifite aho bihuriye. Final admit again.",offensive,kinyarwanda
Turimo kwishimira ibyo dukora muri weekend. Matter common person suffer.,normal,kinyarwanda
"Uyu mwaka uzaba mwiza, Imana ibidufashemo.",normal,kinyarwanda
Mbabarira ariko ibyo wanditse ni ubuswa gusa. Out agent seat agency century.,offensive,kinyarwanda
Abatutsi nibo bateje intambara zose. Short service experience.,hate,kinyarwanda
"Murakoze cyane kuri motivation, it helps a lot. Apply food.",normal,kinyarwanda
"Reka kujijisha abantu, ibyo ukora ni bullshit. Half half general we.",offensive,kinyarwanda
Abantu nkawe bakwiye kwigishwa discipline.,offensive,kinyarwanda
Abo bantu bo mu bwoko runaka bakwiye gukumirwa. Claim final dog hit.,hate,kinyarwanda
"Iyo mbona abo bantu ndarwara, sinababona. Its official.",hate,kinyarwanda
Abanyapolitike bacu bose ni ibisambo gusa.,hate,kinyarwanda
Turimo kwishimira ibyo dukora muri weekend. Operation instead picture teacher.,normal,kinyarwanda
"Uri ikiburamwaka pe, nta bwenge ufite. Let begin.",offensive,kinyarwanda
Abo bantu ntibakwiye no gutura hano. Person fine through.,hate,kinyarwanda
"Iyo mbona abo bantu ndarwara, sinababona.",hate,kinyarwanda
"Uyu mwaka uzaba mwiza, Imana ibidufashemo. Way material party.",normal,kinyarwanda
Nishimiye uko mwasuye umuryango wanjye. Identify practice dog.,normal,kinyarwanda
Iyo mbonye abantu bafite umutima mwiza biranshimisha.,normal,kinyarwanda
Abo bantu bo mu bwoko runaka bakwiye gukumirwa. Yeah determine food.,hate,kinyarwanda
"Iyo mbona abo bantu ndarwara, sinababona.",hate,kinyarwanda
Ndabashimiye cyane kuri service nziza!,normal,kinyarwanda
Ntiwumva se ko ibyo uvuga ari ubujiji bukabije? You alone big.,offensive,kinyarwanda
"Uri ikiburamwaka pe, nta bwenge ufite.",offensive,kinyarwanda
"Twabonye results nziza, good job everyone!",normal,kinyarwanda
Nishimiye uko mwasuye umuryango wanjye.,normal,kinyarwanda
Abo bantu bo mu bwoko runaka bakwiye gukumirwa.,hate,kinyarwanda
"Uwo muntu afite ikibazo, ibyo akora ni amahano. Interview ok vote size.",offensive,kinyarwanda
Iyo mbonye abantu bafite umutima mwiza biranshimisha. Order condition want pretty yard.,normal,kinyarwanda
Nishimiye uko mwasuye umuryango wanjye.,normal,kinyarwanda
Abo bantu ntibakwiye no gutura hano. Career case population choice administration.,hate,kinyarwanda
Iyo mbonye abantu bafite umutima mwiza biranshimisha. Present economic likely TV.,normal,kinyarwanda
"Uyu mwaka uzaba mwiza, Imana ibidufashemo.",normal,kinyarwanda
"Ndumva neza rwose, thanks kuri support. Read why remain agent.",normal,kinyarwanda
"Uri ikiburamwaka pe, nta bwenge ufite. Rate big picture.",offensive,kinyarwanda
"Murakoze kubana natwe uyu munsi, byari byiza. Change pattern air.",normal,kinyarwanda
"Uko witwara ni nonsense, gerageza ube serious.",offensive,kinyarwanda
Abakobwa bose bo muri kariya gace ni indaya. Author music leg brother experience.,hate,kinyarwanda
"Ntukajye uvuga ubusa nk’uku, urasebya.",offensive,kinyarwanda
"Ntukajye uvuga ubusa nk’uku, urasebya. Smile teacher.",offensive,kinyarwanda
Mbabarira ariko ibyo wanditse ni ubuswa gusa. Position realize raise civil show.,offensive,kinyarwanda
"Iyo mbona abo bantu ndarwara, sinababona.",hate,kinyarwanda
Abo bantu ntibakwiye no gutura hano. Those dark on.,hate,kinyarwanda
"Uwo muntu afite ikibazo, ibyo akora ni amahano. Word tax detail.",offensive,kinyarwanda
"Murakoze cyane kuri motivation, it helps a lot.",normal,kinyarwanda
"Uri ikiburamwaka pe, nta bwenge ufite.",offensive,kinyarwanda
"Abahutu ntacyo bamaze, buri gihe barasenya. Personal box.",hate,kinyarwanda
"Uko witwara ni nonsense, gerageza ube serious. Public house.",offensive,kinyarwanda
Abakobwa bose bo muri kariya gace ni indaya. Bag still stock.,hate,kinyarwanda
"Reka kujijisha abantu, ibyo ukora ni bullshit. Nearly indicate necessary seven kid.",offensive,kinyarwanda
Abakobwa bose bo muri kariya gace ni indaya.,hate,kinyarwanda
"Ndumva neza rwose, thanks kuri support.",normal,kinyarwanda
Nishimiye uko mwasuye umuryango wanjye.,normal,kinyarwanda
"Murakoze cyane kuri motivation, it helps a lot.",normal,kinyarwanda
"Twabonye results nziza, good job everyone!",normal,kinyarwanda
"Twabonye results nziza, good job everyone!",normal,kinyarwanda
Abayobozi b’iki gihugu baraturenganya nkana. Practice outside security success behind.,hate,kinyarwanda
"Ariko uyu muntu ni injiji, ntacyo azi pe.",offensive,kinyarwanda
Ntiwumva se ko ibyo uvuga ari ubujiji bukabije?,offensive,kinyarwanda
"Ariko uyu muntu ni injiji, ntacyo azi pe. Figure appear purpose oil hope.",offensive,kinyarwanda
"Iyo mbona abo bantu ndarwara, sinababona.",hate,kinyarwanda
"Ibyo uvuga ni rubbish, ntibifite aho bihuriye. Though point reduce process.",offensive,kinyarwanda
"Ntukajye uvuga ubusa nk’uku, urasebya.",offensive,kinyarwanda
Abatutsi nibo bateje intambara zose.,hate,kinyarwanda
Mbabarira ariko ibyo wanditse ni ubuswa gusa.,offensive,kinyarwanda
"Murakoze kubana natwe uyu munsi, byari byiza.",normal,kinyarwanda
Abo bantu ntibakwiye no gutura hano. Real go up born.,hate,kinyarwanda
Nishimiye uko mwasuye umuryango wanjye.,normal,kinyarwanda
"Iyo mbona abo bantu ndarwara, sinababona. For material material.",hate,kinyarwanda
"Murakoze kubana natwe uyu munsi, byari byiza. Indicate wrong American structure cultural.",normal,kinyarwanda
"Abahutu ntacyo bamaze, buri gihe barasenya.",hate,kinyarwanda
Ntitwifuza kubona abo bantu muri aka gace kacu. Traditional life next price make.,hate,kinyarwanda
Ndabashimiye cyane kuri service nziza! Hope administration tend cost.,normal,kinyarwanda
Ntiwumva se ko ibyo uvuga ari ubujiji bukabije? Personal worker black common section.,offensive,kinyarwanda
Turimo kwishimira ibyo dukora muri weekend. Up minute.,normal,kinyarwanda
"Reka kujijisha abantu, ibyo ukora ni bullshit. Step someone type argue.",offensive,kinyarwanda
Abakobwa bose bo muri kariya gace ni indaya.,hate,kinyarwanda
Turimo kwishimira ibyo dukora muri weekend.,normal,kinyarwanda
"Uyu munsi wagenze neza cyane, amahoro menshi. What order spring.",normal,kinyarwanda
"Ibyo uvuga ni rubbish, ntibifite aho bihuriye. Long various nothing.",offensive,kinyarwanda
Mbabarira ariko ibyo wanditse ni ubuswa gusa.,offensive,kinyarwanda
"Ntukajye uvuga ubusa nk’uku, urasebya. Government mother act stock.",offensive,kinyarwanda
"Twavukanye n'abo bantu, ariko ntitumeze kimwe.",hate,kinyarwanda
"Uyu mwaka uzaba mwiza, Imana ibidufashemo.",normal,kinyarwanda
Abo bantu ntibakwiye no gutura hano. Religious rule local.,hate,kinyarwanda
Abantu nkawe bakwiye kwigishwa discipline. Something billion movie may.,offensive,kinyarwanda
Abo bantu ntibakwiye no gutura hano. Lot response someone.,hate,kinyarwanda
"Uri ikiburamwaka pe, nta bwenge ufite.",offensive,kinyarwanda
Turimo kwishimira ibyo dukora muri weekend.,normal,kinyarwanda
Abo bantu ntibakwiye no gutura hano. Style civil.,hate,kinyarwanda
Ndabashimiye cyane kuri service nziza! Feel four establish security nice.,normal,kinyarwanda
Abo bantu bo mu bwoko runaka bakwiye gukumirwa. Hospital course thus green happy.,hate,kinyarwanda
"Ndumva neza rwose, thanks kuri support. Condition trial state.",normal,kinyarwanda
Abanyapolitike bacu bose ni ibisambo gusa. Bank tonight color perform.,hate,kinyarwanda
"Twabonye results nziza, good job everyone!",normal,kinyarwanda
Abatutsi nibo bateje intambara zose. Cultural result gas.,hate,kinyarwanda
"Ntukajye uvuga ubusa nk’uku, urasebya.",offensive,kinyarwanda
"Abahutu ntacyo bamaze, buri gihe barasenya. Wish social I help age.",hate,kinyarwanda
"Reka kujijisha abantu, ibyo ukora ni bullshit.",offensive,kinyarwanda
Abanyapolitike bacu bose ni ibisambo gusa.,hate,kinyarwanda
"Uyu mwaka uzaba mwiza, Imana ibidufashemo.",normal,kinyarwanda
"Twavukanye n'abo bantu, ariko ntitumeze kimwe.",hate,kinyarwanda
"Uyu munsi wagenze neza cyane, amahoro menshi.",normal,kinyarwanda
Ntiwumva se ko ibyo uvuga ari ubujiji bukabije? Successful way western time.,offensive,kinyarwanda
Abantu nkawe bakwiye kwigishwa discipline. And live that appear.,offensive,kinyarwanda
"Uyu munsi wagenze neza cyane, amahoro menshi.",normal,kinyarwanda
"Twavukanye n'abo bantu, ariko ntitumeze kimwe.",hate,kinyarwanda
Abatutsi nibo bateje intambara zose.,hate,kinyarwanda
"Ibyo uvuga ni rubbish, ntibifite aho bihuriye.",offensive,kinyarwanda
"Twabonye results nziza, good job everyone!",normal,kinyarwanda
Abantu nkawe bakwiye kwigishwa discipline. Discussion wall away business lay.,offensive,kinyarwanda
"Ibyo uvuga ni rubbish, ntibifite aho bihuriye.",offensive,kinyarwanda
"Iyo mbona abo bantu ndarwara, sinababona.",hate,kinyarwanda
Mbabarira ariko ibyo wanditse ni ubuswa gusa. Night help represent father.,offensive,kinyarwanda
"Uyu munsi wagenze neza cyane, amahoro menshi.",normal,kinyarwanda
"Uko witwara ni nonsense, gerageza ube serious.",offensive,kinyarwanda
"Uyu mwaka uzaba mwiza, Imana ibidufashemo. And throw animal.",normal,kinyarwanda
"Ariko uyu muntu ni injiji, ntacyo azi pe. Picture small gas machine.",offensive,kinyarwanda
"Abahutu ntacyo bamaze, buri gihe barasenya. Seem mother prove page.",hate,kinyarwanda
"Murakoze kubana natwe uyu munsi, byari byiza. Economic sister cup baby quite.",normal,kinyarwanda
"Uri ikiburamwaka pe, nta bwenge ufite.",offensive,kinyarwanda
Ndabashimiye cyane kuri service nziza! Issue material.,normal,kinyarwanda
Abayobozi b’iki gihugu baraturenganya nkana. Offer person leader control.,hate,kinyarwanda
"Ntukajye uvuga ubusa nk’uku, urasebya. Worry claim.",offensive,kinyarwanda
"Uyu munsi wagenze neza cyane, amahoro menshi.",normal,kinyarwanda
"Uri ikiburamwaka pe, nta bwenge ufite.",offensive,kinyarwanda
Ndabashimiye cyane kuri service nziza!,normal,kinyarwanda
"Murakoze kubana natwe uyu munsi, byari byiza.",normal,kinyarwanda
"Ariko uyu muntu ni injiji, ntacyo azi pe.",offensive,kinyarwanda
"Uri ikiburamwaka pe, nta bwenge ufite.",offensive,kinyarwanda
"Reka kujijisha abantu, ibyo ukora ni bullshit. Country decision work leg.",offensive,kinyarwanda
"Murakoze cyane kuri motivation, it helps a lot. Team when enjoy stuff.",normal,kinyarwanda
"Abahutu ntacyo bamaze, buri gihe barasenya. Attention message very follow.",hate,kinyarwanda
"Twavukanye n'abo bantu, ariko ntitumeze kimwe. Rule need.",hate,kinyarwanda
Abanyapolitike bacu bose ni ibisambo gusa. Whom pressure.,hate,kinyarwanda
Nishimiye uko mwasuye umuryango wanjye.,normal,kinyarwanda
"Ibyo uvuga ni rubbish, ntibifite aho bihuriye. College garden political.",offensive,kinyarwanda
Iyo mbonye abantu bafite umutima mwiza biranshimisha. Between former sound campaign land.,normal,kinyarwanda
"Ntukajye uvuga ubusa nk’uku, urasebya. Big stuff responsibility rule.",offensive,kinyarwanda
Nishimiye uko mwasuye umuryango wanjye. Professional various station firm.,normal,kinyarwanda
Abo bantu ntibakwiye no gutura hano.,hate,kinyarwanda
Abo bantu ntibakwiye no gutura hano.,hate,kinyarwanda
"Uko witwara ni nonsense, gerageza ube serious. Street sit run.",offensive,kinyarwanda
"Ndumva neza rwose, thanks kuri support. Method sense identify manage instead.",normal,kinyarwanda
Mbabarira ariko ibyo wanditse ni ubuswa gusa. Despite opportunity would determine.,offensive,kinyarwanda
"Uwo muntu afite ikibazo, ibyo akora ni amahano.",offensive,kinyarwanda
Abakobwa bose bo muri kariya gace ni indaya.,hate,kinyarwanda
"Ntukajye uvuga ubusa nk’uku, urasebya.",offensive,kinyarwanda
"Murakoze kubana natwe uyu munsi, byari byiza.",normal,kinyarwanda
