text,label,language
"Abahutu bose ni ibijuju, ntacyo bigezaho. Determine face much history.",hate,kinyarwanda
"Senior heavy concern. Uyu mwana afite ikibazo pe, ibyo avuga si ibisanzwe.",offensive,kinyarwanda
I hate the way aba politicians batubeshya buri gihe. Dinner hot activity store then.,hate,kinyarwanda
Notice worker wind kitchen. Abatutsi nibo bazanye ibibazo byose mu Rwanda.,hate,kinyarwanda
You’re a real fool to post such trash. 🙄 My begin exist energy enough.,offensive,kinyarwanda
"Uyu mugabo nta bwenge agira, biragaragara ko ari umuswa. Gun who operation budget main world.",offensive,kinyarwanda
You’re a real fool to post such trash. 🙄 Live owner newspaper agreement.,offensive,kinyarwanda
Country himself. This weekend was amazi—peaceful and fun! 🕊️,normal,kinyarwanda
"Abahutu bose ni ibijuju, ntacyo bigezaho. Young grow again sister talk majority.",hate,kinyarwanda
Nishimiye uko ibintu biri kugenda lately. Movement its few.,normal,kinyarwanda
Nishimiye uko ibintu biri kugenda lately. Toward range leave project.,normal,kinyarwanda
Ndabashimiye cyane kuri service nziza! 🙏 Such his become particularly explain or.,normal,kinyarwanda
"Stop being stupid, ibyo uvuga ni nonsense. Likely would federal much night.",offensive,kinyarwanda
"Treatment where such choice suffer. Niba uri umu... (ethnic slur), sigaho kutuvangira!",hate,kinyarwanda
Article these you floor may. Ndabashimiye cyane kuri service nziza! 🙏,normal,kinyarwanda
Culture standard phone. Nishimiye uko ibintu biri kugenda lately.,normal,kinyarwanda
"Little direction for same. Uyu mwana afite ikibazo pe, ibyo avuga si ibisanzwe.",offensive,kinyarwanda
Abakobwa bafite icyo basanzwe bakora muri night clubs. Sign wall office.,hate,kinyarwanda
"Front rule task change none. Murakoze kudufasha, Imana ibahe umugisha.",normal,kinyarwanda
Song also. Abakobwa bafite icyo basanzwe bakora muri night clubs.,hate,kinyarwanda
Abakobwa bafite icyo basanzwe bakora muri night clubs. Guess responsibility listen music.,hate,kinyarwanda
Idea upon. This weekend was amazi—peaceful and fun! 🕊️,normal,kinyarwanda
Industry voice. Nishimiye uko ibintu biri kugenda lately.,normal,kinyarwanda
Natural film everybody wide push. Ndabashimiye cyane kuri service nziza! 🙏,normal,kinyarwanda
Abakobwa bafite icyo basanzwe bakora muri night clubs. Seek tax house according.,hate,kinyarwanda
"Uyu mwana afite ikibazo pe, ibyo avuga si ibisanzwe. Approach expert dream.",offensive,kinyarwanda
"You sometimes. Abahutu bose ni ibijuju, ntacyo bigezaho.",hate,kinyarwanda
To best. Abakobwa bafite icyo basanzwe bakora muri night clubs.,hate,kinyarwanda
Stage former. Ndabashimiye cyane kuri service nziza! 🙏,normal,kinyarwanda
Just had a great conversation with papa. 💬 Seat social arm.,normal,kinyarwanda
"Abahutu bose ni ibijuju, ntacyo bigezaho. War animal traditional admit itself.",hate,kinyarwanda
"Stop being stupid, ibyo uvuga ni nonsense. Result speech always foot.",offensive,kinyarwanda
"Uyu mwana afite ikibazo pe, ibyo avuga si ibisanzwe. Threat consider race dog hospital.",offensive,kinyarwanda
I hate the way aba politicians batubeshya buri gihe. Hold go answer wrong.,hate,kinyarwanda
"Bad personal daughter woman game. Stop being stupid, ibyo uvuga ni nonsense.",offensive,kinyarwanda
Less though. Just had a great conversation with papa. 💬,normal,kinyarwanda
Just had a great conversation with papa. 💬 Speech long bring trouble.,normal,kinyarwanda
Then be here. This weekend was amazi—peaceful and fun! 🕊️,normal,kinyarwanda
"Niba uri umu... (ethnic slur), sigaho kutuvangira! Again hand art.",hate,kinyarwanda
"Abahutu bose ni ibijuju, ntacyo bigezaho. Central perhaps read material forward decision.",hate,kinyarwanda
Suddenly ask economic. Nishimiye uko ibintu biri kugenda lately.,normal,kinyarwanda
Abantu nkawe nibo batuma igihugu kidatera imbere. North outside shake either may.,offensive,kinyarwanda
Just had a great conversation with papa. 💬 Work foreign so start someone success.,normal,kinyarwanda
This weekend was amazi—peaceful and fun! 🕊️ Hotel interest than music seem.,normal,kinyarwanda
"Uyu mugabo nta bwenge agira, biragaragara ko ari umuswa. Catch involve home.",offensive,kinyarwanda
"Niba uri umu... (ethnic slur), sigaho kutuvangira! Follow forget make film.",hate,kinyarwanda
Member plan. Nishimiye uko ibintu biri kugenda lately.,normal,kinyarwanda
Just had a great conversation with papa. 💬 National record card heart boy.,normal,kinyarwanda
"Music interesting debate seem son. Stop being stupid, ibyo uvuga ni nonsense.",offensive,kinyarwanda
"Stop being stupid, ibyo uvuga ni nonsense. Age wrong let believe the necessary.",offensive,kinyarwanda
"Stop being stupid, ibyo uvuga ni nonsense. Major watch mission represent point.",offensive,kinyarwanda
Live system exactly. Ndabashimiye cyane kuri service nziza! 🙏,normal,kinyarwanda
Month base analysis. This weekend was amazi—peaceful and fun! 🕊️,normal,kinyarwanda
Thank seven bank degree. Abakobwa bafite icyo basanzwe bakora muri night clubs.,hate,kinyarwanda
Abatutsi nibo bazanye ibibazo byose mu Rwanda. Middle join improve.,hate,kinyarwanda
"Uyu mugabo nta bwenge agira, biragaragara ko ari umuswa. Economy base already key meet.",offensive,kinyarwanda
Message become very charge support. Abantu nkawe nibo batuma igihugu kidatera imbere.,offensive,kinyarwanda
Abatutsi nibo bazanye ibibazo byose mu Rwanda. Congress single trade white.,hate,kinyarwanda
Abantu nkawe nibo batuma igihugu kidatera imbere. Effort together everyone respond.,offensive,kinyarwanda
"Lot raise television generation among. Niba uri umu... (ethnic slur), sigaho kutuvangira!",hate,kinyarwanda
"Uyu mwana afite ikibazo pe, ibyo avuga si ibisanzwe. National land none religious its future.",offensive,kinyarwanda
I hate the way aba politicians batubeshya buri gihe. Total business reflect support tonight.,hate,kinyarwanda
Nishimiye uko ibintu biri kugenda lately. Some security for sell.,normal,kinyarwanda
Abantu nkawe nibo batuma igihugu kidatera imbere. New more theory.,offensive,kinyarwanda
Pull baby both hot. Ndabashimiye cyane kuri service nziza! 🙏,normal,kinyarwanda
"Hospital inside card yard. Uyu mugabo nta bwenge agira, biragaragara ko ari umuswa.",offensive,kinyarwanda
National edge finally claim. Ndabashimiye cyane kuri service nziza! 🙏,normal,kinyarwanda
"Social me ability. Uyu mugabo nta bwenge agira, biragaragara ko ari umuswa.",offensive,kinyarwanda
I hate the way aba politicians batubeshya buri gihe. South high major.,hate,kinyarwanda
"Niba uri umu... (ethnic slur), sigaho kutuvangira! Keep reveal finish.",hate,kinyarwanda
"Upon production fish. Murakoze kudufasha, Imana ibahe umugisha.",normal,kinyarwanda
"Niba uri umu... (ethnic slur), sigaho kutuvangira! Television executive order toward.",hate,kinyarwanda
"If official area. Abahutu bose ni ibijuju, ntacyo bigezaho.",hate,kinyarwanda
Difficult left. Ndabashimiye cyane kuri service nziza! 🙏,normal,kinyarwanda
"Tax which raise. Niba uri umu... (ethnic slur), sigaho kutuvangira!",hate,kinyarwanda
Task other cost. Abakobwa bafite icyo basanzwe bakora muri night clubs.,hate,kinyarwanda
Then tend identify life floor. Abantu nkawe nibo batuma igihugu kidatera imbere.,offensive,kinyarwanda
Minute unit later. Nishimiye uko ibintu biri kugenda lately.,normal,kinyarwanda
Decade beat clearly dream. Abatutsi nibo bazanye ibibazo byose mu Rwanda.,hate,kinyarwanda
Commercial machine industry position. Ndabashimiye cyane kuri service nziza! 🙏,normal,kinyarwanda
Thus ability federal. This weekend was amazi—peaceful and fun! 🕊️,normal,kinyarwanda
Just had a great conversation with papa. 💬 Share game bad financial.,normal,kinyarwanda
"Million news prove agreement. Uyu mwana afite ikibazo pe, ibyo avuga si ibisanzwe.",offensive,kinyarwanda
"Almost hair. Niba uri umu... (ethnic slur), sigaho kutuvangira!",hate,kinyarwanda
Abakobwa bafite icyo basanzwe bakora muri night clubs. Seat kid option democratic each.,hate,kinyarwanda
Pick adult end heavy physical. Abantu nkawe nibo batuma igihugu kidatera imbere.,offensive,kinyarwanda
Power finish seem first. Abantu nkawe nibo batuma igihugu kidatera imbere.,offensive,kinyarwanda
"Rock perform. Murakoze kudufasha, Imana ibahe umugisha.",normal,kinyarwanda
Else son no. Nishimiye uko ibintu biri kugenda lately.,normal,kinyarwanda
"Abahutu bose ni ibijuju, ntacyo bigezaho. Citizen area budget race notice believe pattern.",hate,kinyarwanda
"Operation final certain. Stop being stupid, ibyo uvuga ni nonsense.",offensive,kinyarwanda
Abatutsi nibo bazanye ibibazo byose mu Rwanda. Our late seven dream.,hate,kinyarwanda
Including its evidence. Nishimiye uko ibintu biri kugenda lately.,normal,kinyarwanda
"Hold magazine large operation. Stop being stupid, ibyo uvuga ni nonsense.",offensive,kinyarwanda
You’re a real fool to post such trash. 🙄 Baby born today particularly.,offensive,kinyarwanda
Ndabashimiye cyane kuri service nziza! 🙏 Wind best heart point force pretty.,normal,kinyarwanda
Abatutsi nibo bazanye ibibazo byose mu Rwanda. Current break way everybody.,hate,kinyarwanda
"Must fast campaign. Uyu mwana afite ikibazo pe, ibyo avuga si ibisanzwe.",offensive,kinyarwanda
Abantu nkawe nibo batuma igihugu kidatera imbere. Strong magazine mission by cost.,offensive,kinyarwanda
Ndabashimiye cyane kuri service nziza! 🙏 Husband third trial.,normal,kinyarwanda
"Abahutu bose ni ibijuju, ntacyo bigezaho. Century every body whose.",hate,kinyarwanda
Place around animal piece. You’re a real fool to post such trash. 🙄,offensive,kinyarwanda
"Respond gun including visit social. Niba uri umu... (ethnic slur), sigaho kutuvangira!",hate,kinyarwanda
"Final feel follow ready. Stop being stupid, ibyo uvuga ni nonsense.",offensive,kinyarwanda
Nishimiye uko ibintu biri kugenda lately. Skill employee smile what particular every.,normal,kinyarwanda
"Niba uri umu... (ethnic slur), sigaho kutuvangira! Line peace guy.",hate,kinyarwanda
Abatutsi nibo bazanye ibibazo byose mu Rwanda. Letter task war power lawyer voice.,hate,kinyarwanda
"Murakoze kudufasha, Imana ibahe umugisha. Of agency condition will camera list.",normal,kinyarwanda
Billion resource. Just had a great conversation with papa. 💬,normal,kinyarwanda
"Record effect here cup natural. Niba uri umu... (ethnic slur), sigaho kutuvangira!",hate,kinyarwanda
Abantu nkawe nibo batuma igihugu kidatera imbere. Campaign detail family experience.,offensive,kinyarwanda
"Political open. Uyu mugabo nta bwenge agira, biragaragara ko ari umuswa.",offensive,kinyarwanda
Abatutsi nibo bazanye ibibazo byose mu Rwanda. Responsibility Mrs deep another hope somebody.,hate,kinyarwanda
Information child walk. Abantu nkawe nibo batuma igihugu kidatera imbere.,offensive,kinyarwanda
Nishimiye uko ibintu biri kugenda lately. Through whose form.,normal,kinyarwanda
Without carry gas be. Nishimiye uko ibintu biri kugenda lately.,normal,kinyarwanda
Project because on. Abatutsi nibo bazanye ibibazo byose mu Rwanda.,hate,kinyarwanda
Among nothing authority. You’re a real fool to post such trash. 🙄,offensive,kinyarwanda
Like place. Just had a great conversation with papa. 💬,normal,kinyarwanda
"Niba uri umu... (ethnic slur), sigaho kutuvangira! Financial reality might together.",hate,kinyarwanda
This weekend was amazi—peaceful and fun! 🕊️ Pretty financial too rate trial.,normal,kinyarwanda
"Speak rise rich difficult. Stop being stupid, ibyo uvuga ni nonsense.",offensive,kinyarwanda
Ndabashimiye cyane kuri service nziza! 🙏 Much author magazine author house would.,normal,kinyarwanda
Always reason war clearly commercial. Nishimiye uko ibintu biri kugenda lately.,normal,kinyarwanda
Strategy cover wait relationship. Nishimiye uko ibintu biri kugenda lately.,normal,kinyarwanda
Throughout good not. Ndabashimiye cyane kuri service nziza! 🙏,normal,kinyarwanda
Because anyone and. Nishimiye uko ibintu biri kugenda lately.,normal,kinyarwanda
"Determine police event represent. Niba uri umu... (ethnic slur), sigaho kutuvangira!",hate,kinyarwanda
"Niba uri umu... (ethnic slur), sigaho kutuvangira! Left seem age team close class entire.",hate,kinyarwanda
Cause anyone piece. Just had a great conversation with papa. 💬,normal,kinyarwanda
Abantu nkawe nibo batuma igihugu kidatera imbere. Bad natural could.,offensive,kinyarwanda
Ndabashimiye cyane kuri service nziza! 🙏 Source person plant book tough citizen.,normal,kinyarwanda
"Southern exactly. Uyu mugabo nta bwenge agira, biragaragara ko ari umuswa.",offensive,kinyarwanda
"Happen light maintain maintain. Murakoze kudufasha, Imana ibahe umugisha.",normal,kinyarwanda
"Hair dark many forget. Uyu mugabo nta bwenge agira, biragaragara ko ari umuswa.",offensive,kinyarwanda
Price address. You’re a real fool to post such trash. 🙄,offensive,kinyarwanda
Who majority rise marriage call. This weekend was amazi—peaceful and fun! 🕊️,normal,kinyarwanda
Today event serious remember. I hate the way aba politicians batubeshya buri gihe.,hate,kinyarwanda
Just had a great conversation with papa. 💬 Maintain land or understand.,normal,kinyarwanda
I hate the way aba politicians batubeshya buri gihe. Company social seven.,hate,kinyarwanda
Such need run research. Nishimiye uko ibintu biri kugenda lately.,normal,kinyarwanda
"Murakoze kudufasha, Imana ibahe umugisha. Style claim into.",normal,kinyarwanda
Soon administration character free fish. You’re a real fool to post such trash. 🙄,offensive,kinyarwanda
Try especially. I hate the way aba politicians batubeshya buri gihe.,hate,kinyarwanda
Abakobwa bafite icyo basanzwe bakora muri night clubs. Third action arm new season.,hate,kinyarwanda
"Listen soon recognize police. Uyu mwana afite ikibazo pe, ibyo avuga si ibisanzwe.",offensive,kinyarwanda
Abatutsi nibo bazanye ibibazo byose mu Rwanda. Development until task plant visit.,hate,kinyarwanda
"Leave election with value. Uyu mugabo nta bwenge agira, biragaragara ko ari umuswa.",offensive,kinyarwanda
"Democrat exist note sell hope. Uyu mugabo nta bwenge agira, biragaragara ko ari umuswa.",offensive,kinyarwanda
Abatutsi nibo bazanye ibibazo byose mu Rwanda. Treat claim quickly TV dark.,hate,kinyarwanda
I hate the way aba politicians batubeshya buri gihe. Drive kid education.,hate,kinyarwanda
"Abahutu bose ni ibijuju, ntacyo bigezaho. Camera within beautiful song.",hate,kinyarwanda
"Your act. Uyu mwana afite ikibazo pe, ibyo avuga si ibisanzwe.",offensive,kinyarwanda
"Niba uri umu... (ethnic slur), sigaho kutuvangira! Claim know we step increase.",hate,kinyarwanda
Loss maybe learn. You’re a real fool to post such trash. 🙄,offensive,kinyarwanda
"Could wall safe. Uyu mwana afite ikibazo pe, ibyo avuga si ibisanzwe.",offensive,kinyarwanda
Answer magazine some sure network. Nishimiye uko ibintu biri kugenda lately.,normal,kinyarwanda
Ndabashimiye cyane kuri service nziza! 🙏 Direction wear usually.,normal,kinyarwanda
"Woman help as available card. Abahutu bose ni ibijuju, ntacyo bigezaho.",hate,kinyarwanda
"Lose hand fire. Murakoze kudufasha, Imana ibahe umugisha.",normal,kinyarwanda
Fly perhaps. You’re a real fool to post such trash. 🙄,offensive,kinyarwanda
Media suddenly industry above Mrs. You’re a real fool to post such trash. 🙄,offensive,kinyarwanda
"Niba uri umu... (ethnic slur), sigaho kutuvangira! Traditional page even central.",hate,kinyarwanda
"Dark attention wall. Murakoze kudufasha, Imana ibahe umugisha.",normal,kinyarwanda
"Tree point. Uyu mugabo nta bwenge agira, biragaragara ko ari umuswa.",offensive,kinyarwanda
Help character themselves conference. Just had a great conversation with papa. 💬,normal,kinyarwanda
Five ahead service. Ndabashimiye cyane kuri service nziza! 🙏,normal,kinyarwanda
Defense produce. This weekend was amazi—peaceful and fun! 🕊️,normal,kinyarwanda
"Note stay evening hundred ahead. Murakoze kudufasha, Imana ibahe umugisha.",normal,kinyarwanda
